dialog_id	utt_id	speaker	utt	open_goal	primary_goal	secondary_goal	durec_goal_1	durec_state_1	durec_goal_2	durec_state_2
513	5	speaker_1	Great!	happy for speaker 2	None	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	6	speaker_1	Do you think you have a chance at getting the job?	wants to know speaker 2's chances	Gain assistance	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	7	speaker_2	I didn’t just find out about one job.	found multiple job opportunities	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	8	speaker_2	There were several ones that looked good.	multiple job opportunities	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	9	speaker_1	Maybe I should try looking on the web for work.	considering looking for a job online	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	10	speaker_2	Sure you have to be patient.	advises patience	Provide counsel	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	11	speaker_2	But I think it’s much less trouble to sit in front of a computer than to go door to door or to make a lot of phone calls.	advantage of finding a job online	Provide counsel	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	12	speaker_1	But there must be so many people who also see the advertisement for that job on the net.	concern about competition	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	13	speaker_1	You might have no chance.	concern about speaker 2's chances	None	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
513	14	speaker_2	How do you know if you don’t have a try?	encourages trying anyway	Provide counsel	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
514	0	speaker_1	Would you please show me the necklace in the window?	wants to see the necklace in the window	Obtain permission	Personal resource goals	ask about other	GOAL_DETECTED		
514	1	speaker_2	Is this the one you want?	asks for clarification	Gain assistance	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	2	speaker_1	No, the one next to it.	gives more info	Change orientation	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	3	speaker_2	Here you are.	shows the requested necklace	Gain assistance	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	4	speaker_1	Thanks.	gratitude	None	Affect management goals	ask about other	GOAL_ACHIEVED		
514	5	speaker_1	What kind of stone is this?	wants to know more about the stone	Obtain information	Personal resource goals	ask about other	GOAL_DETECTED		
514	6	speaker_2	It's a ruby.	gives information about the stone	Provide counsel	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	7	speaker_2	It is from South Africa.	gives information about the origin of the stone	Provide counsel	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	8	speaker_2	Would you like to try it on?	offers to let the speaker try on the necklace	Obtain permission	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	9	speaker_1	Yes, please.	agrees to try on the necklace	Obtain permission	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	10	speaker_1	How much is it?	wants to know the price	Obtain information	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	11	speaker_2	It costs $200.	gives the price of the necklace	Provide counsel	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
514	12	speaker_1	It looks good.	gives a positive opinion	None	Affect management goals	ask about other	GOAL_IN_PROGRESS		
514	13	speaker_1	OK.	agreement	None	Affect management goals	ask about other	GOAL_ACHIEVED		
514	14	speaker_1	I'll take it.	decides to buy the necklace.	Obtain permission	Personal resource goals	ask about other	GOAL_ACHIEVED		
515	0	speaker_1	Happy birthday, Jim!	wishes Jim a happy birthday	None |	Affect management goals	greeting	GOAL_DETECTED		
515	1	speaker_2	Thank you, Lisa.	expresses gratitude	None |	Affect management goals	greeting	GOAL_ACHIEVED		
515	2	speaker_1	Here is a present for you.	presents a gift	Share activity |	Personal resource goals	other	GOAL_DETECTED		
515	3	speaker_1	I hope you like it.	expresses hope for enjoyment of the gift	None |	Affect management goals	other	GOAL_IN_PROGRESS		
515	4	speaker_2	Oh, great!	expresses excitement	None |	Affect management goals	other	GOAL_ACHIEVED		
515	5	speaker_2	I love it!	expresses enjoyment of the gift	None |	Affect management goals	other	GOAL_ACHIEVED		
515	6	speaker_2	You know I've been expecting this for a long time.	expresses anticipation	None |	Relational resource goals	other	GOAL_ACHIEVED		
515	7	speaker_1	I'm very glad to hear that.	expresses happiness	None |	Affect management goals	other	GOAL_ACHIEVED		
515	8	speaker_2	Come here, let me introduce some friends to you.	wants to introduce friends	Change relationship |	Relational resource goals	other	GOAL_DETECTED		
516	0	speaker_1	What's wrong with you?	wants to diagnose speaker 2's illness	Give advice	Affect management goals	Q&A about health	GOAL_DETECTED		
516	1	speaker_1	You look pale.	observation	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	2	speaker_2	I'm not sure, I feel hot and cold.	describes symptoms	Obtain permission	Personal resource goals	Q&A about health	GOAL_IN_PROGRESS		
516	3	speaker_1	When did the trouble start?	wants more info on symptoms	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	4	speaker_2	I was sick most of the night.	describes symptoms	Obtain permission	Personal resource goals	Q&A about health	GOAL_IN_PROGRESS		
516	5	speaker_1	It sounds like you are coming down with the flu.	diagnosis	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	6	speaker_1	Let me take your temperature.	wants to take speaker 2's temperature	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	7	speaker_2	Have I got a high fever?	wants to know fever level	Gain assistance	Personal resource goals	Q&A about health	GOAL_IN_PROGRESS		
516	8	speaker_1	Yes, thirty-eight point seven.	gives fever level	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	9	speaker_1	Do you have a headache, chest or throat pain?	wants to diagnose further	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	10	speaker_2	Yes, I have.	confirms symptoms	Gain assistance	Personal resource goals	Q&A about health	GOAL_IN_PROGRESS		
516	11	speaker_1	Now, let me have a look at you.	wants to examine speaker 2	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	12	speaker_1	I'd like to listen to your chest.	wants to examine chest	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	13	speaker_1	Now breathe in, a deep breath, that's it Cough, now again.	examining chest	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	14	speaker_1	I want to examine your throat, too.	wants to examine throat	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	15	speaker_1	Open wide, say' Ah - -'	examining throat	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	16	speaker_2	Aaaaahh, aaaaahh.	complies with examination	Gain assistance	Personal resource goals	Q&A about health	GOAL_IN_PROGRESS		
516	17	speaker_1	Yes, it does look a bit sore.	observation	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	18	speaker_1	Let's take an X-ray of your chest and give you a few tests.	wants to run tests	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	19	speaker_2	All right, thanks.	agreement	Gain assistance	Personal resource goals	Q&A about health	GOAL_IN_PROGRESS		
516	20	speaker_1	The tests showed nothing wrong.	results of tests	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	21	speaker_1	A slight viral infection.	diagnosis	Give advice	Affect management goals	Q&A about health	GOAL_IN_PROGRESS		
516	22	speaker_2	What shall I do today?	wants treatment plan	Gain assistance	Personal resource goals	Q&A about health	GOAL_IN_PROGRESS		
516	23	speaker_1	I'm giving you some antibiotics and aspirins.	gives medication	Give advice	Affect management goals	Q&A			
516	24	speaker_1	Take an aspirin when you've got a fever, and take one antibiotic capsule every four hours, and go home and rest in bed for two days.	explains treatment plan	Give advice	Affect management goals				
516	25	speaker_1	Drink plenty of water, then you'll feel better.	advises on recovery						
516	26	speaker_1	Here's the prescription.	gives prescription						
517	0	speaker_1	I have to check out today.	wants to check out	Enforce rights and obligations	Personal resource goals	saying goodbye	GOAL_DETECTED		
517	1	speaker_1	I'd like my bill ready by 10 this morning.	wants the bill ready by 10am	Obtain permission	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
517	2	speaker_2	You can be sure of that, sir.	agreement and assurance	Give advice	Identity goals	Q&A about other	GOAL_IN_PROGRESS		
517	3	speaker_1	Thank you.	gratitude	None	Affect management goals	saying goodbye	GOAL_ACHIEVED		
518	0	speaker_1	I called HP about my computer.	called HP to get info about computer	Enforce rights and obligations	Personal resource goals	Q&A about other	GOAL_DETECTED		
518	1	speaker_2	What did they say?	wants to know what HP said	Gain assistance	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	2	speaker_1	They said I need a new hard drive.	received info from HP	Provide counsel	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	3	speaker_2	That's too bad.	expresses sympathy	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
518	4	speaker_2	How much is a new one?	wants to know the cost of a new hard drive	Gain assistance	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	5	speaker_1	It's not too much, only about $ 85.	provides cost information	Provide counsel	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	6	speaker_2	Plus installation?	wants to know if installation cost is included	Gain assistance	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	7	speaker_1	No, my hard drive is easy to remove and replace.	explains that installation is not needed	Provide counsel	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	8	speaker_2	Really?	surprised	None	Relational resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	9	speaker_1	Yes, it's just a couple of screws.	explains that it's easy to replace	Provide counsel	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	10	speaker_2	That's nice.	expresses agreement	None	Affect management goals	Q&A about other	GOAL_IN_PROGRESS		
518	11	speaker_1	It's a lot better than paying someone $ 60.	explains the advantage of doing it themselves	Provide counsel	Personal resource goals	Q&A about other	GOAL_IN_PROGRESS		
518	12	speaker_2	If my hard drive crashes, I'll just call you.	joking about future plans	Obtain permission	Relational resource goals	Q&A about other	GOAL_ACHIEVED		
519	0	speaker_1	Gosh, it's 7:30, I'll miss the first class.	expresses frustration	None	Personal resource goals	other	GOAL_DETECTED		
519	1	speaker_2	Don't get up so late next time.	gives advice	Give advice	Affect management goals	other	GOAL_IN_PROGRESS		
519	2	speaker_2	You should have gone to bed earlier last night.	gives advice	Give advice	Affect management goals	other	GOAL_IN_PROGRESS		
519	3	speaker_1	Yes, Mum.	agreement	None	Identity goals	other	GOAL_ACHIEVED		
520	0	speaker_1	Is there anything wrong?	wants to know if there's a problem	None	Affect management goals	ask about other	GOAL_DETECTED		
520	1	speaker_2	I’m worried about my daughter.	expresses concern	Share activity	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
520	2	speaker_2	She can’t decide about college.	explains the reason for worry	Share activity	Personal resource goals	ask about other	GOAL_IN_PROGRESS		
520	3	speaker_1	Don’t worry.	reassurance	Provide counsel	Affect management goals	ask about other	GOAL_IN_PROGRESS		
