	id_and_goal	utt_id	open_goal_cut	open_goal	speaker	utt
5611	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	5	explains_1	explains ID requirements	speaker_2	Any form of picture I. D. will do.
5612	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	6	gives_2	gives ID	speaker_1	Mmmm... a photo I. D. I have my New Jersey driver’s license.
5613	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	7	asks_3	asks if the ID is sufficient	speaker_1	Is that ok?
5614	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	8	agrees_1	agreement	speaker_2	That will do.
5615	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	9	compliments_1	compliments the picture	speaker_2	What an interesting picture!
5616	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	10	asks_4	asks about the age of the picture	speaker_2	How old is it?
5617	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	11	explains_2	explains the picture	speaker_1	Actually it was taken just last year, but I had a shaved head and a beard.
5618	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	12	asks_5	asks if they are recognizable	speaker_1	Can you still recognize me?
5619	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	13	recognition_1	recognition	speaker_2	Barely.
5620	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	14	asks_6	asks about luggage	speaker_2	Will you be checking any luggage today?
5621	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	15	confirms_1	confirms luggage	speaker_1	Yes, One suitcase.
5622	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	16	mentions_1	mentions carry-on bag	speaker_1	I also have a carry-on bag.
5623	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	17	agrees_2	agreement	speaker_2	Ok.
5624	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	18	confirms_2	confirms readiness	speaker_2	Mr. Lee, you’re all set.
5625	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	19	gives_3	gives flight information	speaker_2	Your flight leaves from gate 10.
5626	442: [1] greet_1 [2] wants_1 [3] asks_1 [4] gives_1 [5] asks_2 [6] explains_1 [7] gives_2 [8] asks_3 [9] agrees_1 [10] compliments_1 [11] asks_4 [12] explains_2 [13] asks_5 [14] recognition_1 [15] asks_6 [16] confirms_1 [17] mentions_1 [18] agrees_2 [19] confirms_2 [20] gives_3	20	gives_3	gives boarding time.	speaker_2	Boarding begins at 10:30.
5627	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	0	wants_1	wants to know the university	speaker_1	Which university did you graduate from?
5628	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	1	gives_1	gives the university name	speaker_2	I graduated from Peking University.
5629	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	2	wants_2	wants to know the major	speaker_1	What was your major at university?
5630	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	3	gives_2	gives the major and area of interest	speaker_2	I studied economics, I am especially interested in the economic development of China.
5631	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	4	wants_3	wants to know the favorite course	speaker_1	What course did you like best?
5632	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	5	gives_3	gives the favorite course and its use	speaker_2	I like Business Management, and i think it's very useful for the present work.
5633	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	6	wants_4	wants to know the relation between the subjects and job	speaker_1	What do you think is the relationship between the subjects you've taken and the job you are seeking?
5634	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	7	gives_4	gives the subjects	speaker_2	I've taken courses on office administration, reports and correspondence writing.
5635	443: [1] wants_1 [2] gives_1 [3] wants_2 [4] gives_2 [5] wants_3 [6] gives_3 [7] wants_4 [8] gives_4 [9] explains_1	8	explains_1	explains the relation between the subjects and job.	speaker_2	I think all these are closely related to the job of assistant manager, because it requires the ability to perform general office work and to assist the manager in handling all paperwork.
5636	444: [1] makes_1 [2] wants_1 [3] gives_1 [4] takes_1	0	makes_1	makes a statement	speaker_1	Marco has fallen off a ladder.
5637	444: [1] makes_1 [2] wants_1 [3] gives_1 [4] takes_1	1	makes_1	makes a statement	speaker_1	I think he's hurt his back.
5638	444: [1] makes_1 [2] wants_1 [3] gives_1 [4] takes_1	2	wants_1	wants advice	speaker_1	What shall we do?
5639	444: [1] makes_1 [2] wants_1 [3] gives_1 [4] takes_1	3	gives_1	gives advice	speaker_2	We'd better not move him.
5640	444: [1] makes_1 [2] wants_1 [3] gives_1 [4] takes_1	4	takes_1	takes action	speaker_2	I'll get the first-aider.
5641	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	0	wants_1	wants to know if the other person has experience with online shopping	speaker_1	Have you ever shopped online?
5642	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	1	has_1	has experience with online shopping	speaker_2	Quite often.
5643	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	2	explains_1	explains why they like shopping online	speaker_2	It is very convenient, saving me a lot of time.
5644	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	3	wants_2	wants to hear about the other person's experiences	speaker_1	Do you have some experiences to share with me?
5645	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	4	wants_2	wants to try shopping online	speaker_1	I want to have a try.
5646	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	5	is_1	is willing to help	speaker_2	You are asking the right person.
5647	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	6	wants_3	wants to share tips	speaker_2	Here are two very important tips.
5648	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	7	gives_1	gives tip 1	speaker_2	First, you need to visit no more than one site to find the best products and prices.
5649	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	8	offers_1	offers to help with recommendations	speaker_2	I can recommend you some online merchants.
5650	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	9	gives_2	gives tip 2	speaker_2	Second, write your mail address correctly.
5651	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	10	explains_2	explains tip 2	speaker_2	Otherwise, you can’t receive your delivery in time.
5652	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	11	wants_4	wants to know about the registration process	speaker_1	What about the registration procedure?
5653	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	12	wants_4	wants to know if the registration process is complicated	speaker_1	Is that complicated?
5654	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	13	registration_1	registration process is not complicated	speaker_2	Not at all.
5655	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	14	explains_3	explains the registration process	speaker_2	You just need to provide your name, address, e-mail address, phone number and bank or credit card information.
5656	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	15	offers_2	offers to help with the registration process	speaker_2	I will help you with that.
5657	445: [1] wants_1 [2] has_1 [3] explains_1 [4] wants_2 [5] is_1 [6] wants_3 [7] gives_1 [8] offers_1 [9] gives_2 [10] explains_2 [11] wants_4 [12] registration_1 [13] explains_3 [14] offers_2 [15] expresses_1	16	expresses_1	expresses gratitude	speaker_1	It is so nice of you.
5658	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	0	compliments_1	compliments	speaker_1	Hey, you look great!
5659	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	1	asks_1	asks for an update	speaker_1	how's everything?
5660	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	2	agrees_1	agreement	speaker_2	Yeah, you know what?
5661	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	3	mentions_1	mentions their activity	speaker_2	I've been going to the club regularly.
5662	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	4	positive_1	positive feedback on the activity	speaker_2	The training really pays off.
5663	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	5	explains_1	explains the result of the activity	speaker_2	Now I am in a good shape and I know more about how to keep fit.
5664	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	6	asks_2	asks for confirmation	speaker_1	Really?
5665	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	7	wants_1	wants to know more	speaker_1	tell me about it.
5666	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	8	mentions_2	mentions their lack of activity	speaker_1	I haven't gone to the club for a long time.
5667	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	9	explains_2	explains the reason for lack of activity	speaker_1	I am too busy with work.
5668	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	10	emphasizes_1	emphasizes the importance of exercise	speaker_2	It's important to do proper exercises.
5669	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	11	agrees_2	agreement	speaker_1	You're right.
5670	446: [1] compliments_1 [2] asks_1 [3] agrees_1 [4] mentions_1 [5] positive_1 [6] explains_1 [7] asks_2 [8] wants_1 [9] mentions_2 [10] explains_2 [11] emphasizes_1 [12] agrees_2 [13] mentions_3 [14] agrees_3 [15] gives_1 [16] agrees_4 [17] mentions_4 [18] agrees_5 [19] asks_3 [20] mentions_5 [21] explains_3 [22] gives_2 [23] agrees_6	12	mentions_3	mentions balance in exercise	speaker_1	Too much or too little won't do any good.
